t,delta_trans,delta_theta,mx,my,mz
1783.76,0.088,0.0,-15.375,-0.0,-50.875
1784.26,0.088,0.0,-15.5,0.125,-51.125
1784.87,0.088,0.0,-16.0,0.125,-51.125
1785.37,0.059,0.0,-16.25,0.125,-51.125
1785.88,0.018,-0.19198622,-16.625,-2.375,-51.25
1786.38,0.001,-0.20943951,-16.25,-6.0,-51.375
1786.89,0.001,-0.31415927,-14.75,-9.875,-51.25
1787.4,0.0,-0.20943951,-12.625,-12.875,-51.5
1787.9,0.0,-0.31415927,-9.75,-15.25,-51.5
1788.5,0.0,-0.19198622,-5.625,-17.0,-51.75
1789.3,0.003,-0.12217305,-5.0,-17.125,-51.625
1789.91,0.048,0.0,-4.625,-17.0,-51.5
1790.51,0.054,0.0,-4.375,-17.0,-51.25
1791.02,0.055,0.0,-4.25,-17.0,-51.0
1791.62,0.056,0.0,-4.25,-17.0,-50.75
1792.13,0.055,0.0,-4.0,-17.0,-50.625
1792.634,0.037,0.0,-3.875,-16.875,-50.5
1793.26,0.058,0.0,-3.875,-16.875,-50.375
1793.77,0.055,0.0,-3.625,-16.875,-50.5
1794.37,0.054,0.0,-3.5,-16.875,-50.5
1794.87,0.038,0.0,-3.375,-16.875,-50.375
1795.49,0.055,0.0,-3.375,-16.875,-50.5
1796.03,0.046,-0.017453293,-3.125,-16.875,-50.625
1796.54,0.006,-0.26179939,-0.125,-16.625,-50.625
1797.14,0.001,-0.20943951,4.125,-15.125,-50.875
1797.75,0.001,-0.31415927,7.375,-12.125,-50.875
1798.25,0.0,-0.31415927,9.375,-9.25,-51.0
1798.76,0.0,-0.19198622,10.625,-5.75,-50.875
1799.27,0.001,-0.20943951,11.0,-3.625,-51.0
1800.07,0.002,-0.052359878,11.0,-2.625,-50.875
1800.57,0.037,-0.017453293,10.875,-2.375,-50.875
1801.17,0.038,0.0,10.75,-2.5,-50.75
1801.69,0.055,0.0,10.625,-2.5,-50.625
1802.29,0.055,0.0,10.5,-2.375,-50.625
1802.89,0.055,0.0,10.5,-2.5,-50.375
1803.49,0.053,0.0,10.375,-2.5,-50.25
1804.004,0.056,0.0,10.375,-2.375,-50.25
1804.53,0.038,0.0,10.375,-2.375,-50.125
1805.17,0.059,0.0,10.5,-2.25,-50.25
1805.68,0.055,0.0,10.625,-2.125,-50.125
1806.18,0.037,0.0,10.5,-2.25,-50.25
1806.73,0.055,0.0,10.5,-2.25,-50.375
1807.18,0.037,0.0,10.625,-2.5,-50.375
1807.69,0.056,0.0,10.5,-2.375,-50.375
1808.23,0.037,0.0,10.5,-2.5,-50.5
1808.7,0.056,0.0,10.375,-2.5,-50.375
1809.21,0.037,0.0,10.5,-2.5,-50.375
1809.82,0.056,0.0,10.5,-2.375,-50.375
1810.32,0.054,0.0,10.375,-2.375,-50.375
1810.83,0.037,0.0,10.25,-2.5,-50.25
1811.33,0.057,0.0,10.375,-2.5,-50.125
1811.84,0.037,0.0,10.5,-2.375,-50.125
1812.35,0.056,0.0,10.25,-2.375,-50.125
1812.88,0.036,0.0,10.375,-2.5,-50.125
1813.4,0.055,0.0,10.375,-2.5,-50.125
1813.93,0.055,0.0,10.25,-2.625,-50.0
1814.53,0.056,0.0,10.25,-2.5,-50.0
1815.03,0.038,0.0,10.125,-2.625,-50.125
1815.63,0.053,0.0,10.0,-2.5,-50.0
1816.154,0.055,0.0,10.0,-2.5,-49.875
1816.77,0.056,0.0,9.875,-2.375,-49.75
1817.28,0.038,0.0,9.75,-2.5,-49.625
1817.79,0.056,0.0,9.875,-2.375,-49.5
1818.39,0.055,0.0,9.75,-2.25,-49.25
1818.89,0.037,0.0,9.625,-2.375,-49.125
1819.49,0.055,0.0,9.625,-2.125,-49.0
1820.014,0.054,0.0,9.875,-2.25,-48.75
1820.52,0.036,0.0,9.75,-2.125,-48.625
1821.06,0.056,0.0,9.75,-2.125,-48.5
1821.67,0.055,0.0,9.75,-1.875,-48.375
1822.17,0.055,0.0,9.75,-2.0,-48.375
1822.67,0.035,0.0,9.875,-2.0,-48.25
1823.305,0.057,0.0,9.875,-1.625,-48.25
1823.79,0.053,0.0,9.75,-1.875,-48.25
1824.3,0.037,0.0,10.0,-1.75,-48.25
1824.815,0.057,0.0,10.125,-1.625,-48.25
1825.31,0.037,0.0,10.0,-1.625,-48.375
1825.82,0.055,0.0,9.875,-1.5,-48.5
1826.345,0.037,0.0,9.875,-1.125,-48.375
1826.83,0.055,0.0,9.625,-1.125,-48.5
1827.43,0.055,0.0,9.625,-1.125,-48.5
1827.93,0.038,0.0,9.375,-1.125,-48.625
1828.44,0.055,0.0,9.375,-1.125,-48.625
1829.25,0.076,0.052359878,9.25,-1.5,-48.5
1830.15,0.074,0.087266463,9.125,-3.0,-48.5
1830.865,0.075,0.087266463,9.0,-3.5,-48.25
1831.37,0.037,0.0,9.0,-3.5,-48.25
1831.896,0.055,0.0,8.75,-3.75,-48.0
1832.71,0.074,0.052359878,8.625,-4.125,-48.0
1833.42,0.055,0.017453293,8.5,-4.625,-47.75
1833.92,0.055,0.034906585,8.375,-5.0,-47.75
1834.42,0.055,0.0,8.5,-4.875,-47.5
1834.93,0.037,0.0,8.5,-4.75,-47.5
1835.53,0.056,0.0,8.625,-4.75,-47.5
1836.04,0.036,0.0,8.5,-4.625,-47.5
1836.55,0.056,0.0,8.375,-4.625,-47.5
1837.06,0.038,0.0,8.25,-4.5,-47.375
1837.58,0.056,0.0,8.25,-4.25,-47.375
1838.09,0.054,0.0,8.125,-4.25,-47.125
1838.7,0.055,0.0,8.0,-4.0,-47.125
1839.2,0.037,0.0,7.625,-3.875,-47.0
1839.71,0.055,0.0,7.5,-3.75,-46.625
1840.22,0.037,0.0,7.25,-3.625,-46.5
1840.72,0.057,0.0,7.25,-3.5,-46.125
1841.23,0.037,0.0,7.25,-3.125,-45.875
1841.73,0.054,0.0,7.25,-3.0,-45.625
1842.23,0.036,0.0,7.25,-2.875,-45.25
1842.74,0.057,0.0,7.25,-2.875,-44.875
1843.25,0.037,0.0,7.125,-2.75,-44.625
1843.75,0.055,0.0,7.25,-2.5,-44.5
1844.26,0.037,0.0,7.5,-2.375,-44.25
1844.79,0.055,0.0,7.5,-2.375,-44.375
1845.3,0.055,0.0,7.625,-2.375,-44.375
1845.91,0.039,0.0,7.75,-2.25,-44.125
1846.41,0.054,0.0,7.875,-2.125,-44.0
1846.92,0.055,0.0,8.125,-2.125,-44.0
1847.53,0.039,0.0,8.25,-1.875,-43.875
1848.041,0.056,0.0,8.375,-2.0,-44.0
1848.55,0.036,0.0,8.5,-1.625,-43.875
1849.06,0.055,0.0,8.25,-2.0,-43.75
1849.58,0.057,0.0,8.375,-1.625,-43.75
1850.19,0.056,0.0,8.25,-1.5,-43.5
1850.79,0.055,0.0,8.375,-1.375,-43.5
1851.328,0.036,0.0,8.375,-1.25,-43.25
1851.98,0.056,0.0,8.5,-1.25,-43.125
1852.55,0.057,0.0,8.75,-1.0,-42.875
1853.06,0.055,-0.017453293,8.75,-0.625,-42.75
1853.67,0.056,-0.017453293,9.0,-0.125,-42.625
1854.2,0.036,0.0,9.0,0.125,-42.5
1854.81,0.056,0.0,9.375,0.5,-42.625
1855.322,0.057,0.0,9.5,0.375,-42.625
1855.84,0.055,0.0,9.75,0.375,-42.625
1856.36,0.037,0.0,9.875,0.5,-42.75
1857.06,0.055,0.0,10.0,0.75,-42.875
1857.56,0.055,0.0,10.125,0.5,-43.0
1858.06,0.055,0.0,10.25,0.875,-43.125
1858.56,0.037,0.0,10.125,0.75,-43.25
1859.07,0.055,0.0,10.25,1.125,-43.375
1859.67,0.007,0.12217305,10.625,-1.625,-43.5
1860.175,0.002,0.29670597,10.625,-5.0,-43.5
1860.79,0.0,0.31415927,9.125,-9.125,-43.625
1861.295,0.001,0.31415927,7.125,-12.125,-43.5
1861.9,0.0,0.31415927,3.75,-14.625,-43.375
1862.71,0.006,0.20943951,0.75,-15.75,-43.375
1863.32,0.051,0.0,0.25,-16.0,-43.5
1864.035,0.058,-0.06981317,1.25,-15.75,-43.75
1864.62,0.056,-0.052359878,1.875,-15.375,-44.0
1865.131,0.053,-0.034906585,2.25,-15.375,-44.125
1865.76,0.04,0.0,2.0,-15.5,-44.25
1866.27,0.055,0.0,1.75,-15.75,-44.25
1866.78,0.056,0.0,1.5,-15.75,-44.375
1867.39,0.055,0.0,1.375,-15.875,-44.5
1867.89,0.037,0.0,1.375,-16.125,-44.75
1868.49,0.056,0.0,1.125,-16.25,-44.625
1868.99,0.054,0.0,0.875,-16.25,-44.75
1869.59,0.055,0.0,0.625,-16.25,-44.875
1870.09,0.036,0.0,0.375,-16.375,-45.0
1870.61,0.009,0.2443461,-2.375,-16.75,-44.875
1871.11,0.0,0.20943951,-6.125,-16.375,-44.75
1871.62,0.0,0.31415927,-9.625,-14.875,-44.625
1872.13,0.0,0.20943951,-12.5,-12.5,-44.5
1872.63,0.0,0.33161256,-14.375,-9.5,-44.75
1873.23,0.001,0.2268928,-15.5,-6.625,-44.5
1873.97,0.005,0.034906585,-15.75,-5.875,-44.375
1874.48,0.049,0.0,-15.875,-5.75,-44.5
1874.98,0.055,0.0,-15.875,-5.75,-44.375
1875.59,0.037,0.0,-16.0,-5.625,-44.25
1876.115,0.056,0.0,-15.875,-5.75,-44.25
1876.6,0.055,0.0,-16.0,-5.625,-44.125
1877.1,0.037,0.0,-16.0,-5.5,-44.125
1877.626,0.056,0.0,-15.75,-5.375,-43.875
1878.11,0.037,0.0,-15.75,-5.5,-43.875
1878.62,0.055,0.0,-15.75,-5.5,-43.75
1879.146,0.037,0.0,-15.75,-5.25,-43.625
1879.63,0.057,0.0,-15.5,-5.25,-43.625
1880.24,0.053,0.0,-15.5,-5.125,-43.5
1880.74,0.038,0.0,-15.125,-5.125,-43.5
1881.35,0.056,0.0,-15.0,-5.0,-43.375
1881.865,0.035,0.0,-15.0,-4.875,-43.375
1882.39,0.055,0.0,-14.875,-4.75,-43.5
1882.9,0.057,0.0,-14.75,-4.625,-43.5
1883.51,0.055,0.0,-14.75,-4.5,-43.5
1884.04,0.037,0.0,-14.25,-4.25,-43.75
1884.56,0.056,0.0,-14.25,-4.25,-43.875
1885.08,0.039,0.0,-14.25,-4.0,-44.0
1885.58,0.055,0.0,-14.125,-4.0,-44.125
1886.2,0.056,0.0,-14.0,-3.75,-44.375
1886.735,0.039,0.0,-14.125,-3.75,-44.5
1887.32,0.055,0.0,-14.0,-3.625,-44.5
1887.824,0.035,0.0,-14.0,-3.5,-44.625
1888.34,0.02,0.0,-14.0,-3.375,-44.75
1888.95,0.03,0.0,-14.0,-3.375,-44.875
1889.582,0.031,0.0,-14.0,-3.25,-45.0
1890.109,0.03,0.0,-14.0,-3.25,-45.125
1890.62,0.03,0.0,-14.125,-3.125,-45.25
1891.263,0.031,0.0,-14.125,-3.25,-45.375
1891.73,0.02,0.0,-14.25,-3.0,-45.375
1892.34,0.03,0.0,-14.25,-3.0,-45.625
1892.84,0.03,0.0,-14.25,-3.0,-45.75
1893.37,0.02,0.0,-14.125,-2.875,-45.875
1893.88,0.03,0.0,-14.25,-2.75,-45.875
1894.51,0.03,0.0,-14.25,-2.875,-46.0
1895.11,0.03,0.0,-14.5,-2.875,-46.0
1895.62,0.02,0.0,-14.625,-2.75,-46.0
1896.23,0.031,0.0,-14.625,-2.625,-46.0
1896.73,0.029,0.0,-14.75,-2.75,-46.125
1897.23,0.03,0.0,-14.875,-2.5,-46.125
1897.75,0.02,0.0,-14.875,-2.5,-46.125
1898.26,0.03,0.0,-15.0,-2.625,-46.25
1898.76,0.02,0.0,-14.875,-2.5,-46.25
1899.27,0.031,0.0,-15.0,-2.625,-46.125
1899.77,0.021,0.0,-15.0,-2.375,-46.125
1900.32,0.029,0.0,-15.125,-2.5,-46.125
1900.79,0.021,0.0,-15.0,-2.625,-46.125
1901.4,0.029,0.0,-15.25,-2.375,-46.125
1901.93,0.031,0.0,-15.125,-2.5,-46.0
1902.44,0.03,0.0,-15.125,-2.5,-46.0
1903.06,0.019,0.0,-15.25,-2.375,-46.125
1903.56,0.031,0.0,-15.25,-2.5,-46.125
1904.16,0.031,0.0,-15.25,-2.375,-46.0
1904.77,0.03,0.0,-15.125,-2.25,-46.0
1905.37,0.029,0.0,-15.0,-2.125,-46.0
1905.87,0.032,0.0,-15.0,-2.125,-46.0
1906.39,0.02,0.0,-15.0,-2.125,-46.0
1907.0,0.03,0.0,-15.125,-2.125,-46.0
1907.6,0.029,0.0,-15.0,-2.25,-46.0
1908.1,0.02,0.0,-15.0,-2.125,-46.0
1908.6,0.031,0.0,-15.125,-2.0,-46.0
1909.124,0.029,0.0,-14.875,-2.0,-46.125
1909.74,0.031,0.0,-14.875,-2.0,-46.25
1910.26,0.02,0.0,-14.875,-1.75,-46.125
1910.76,0.031,0.0,-14.75,-1.875,-46.25
1911.27,0.021,0.0,-14.75,-1.625,-46.25
1911.77,0.029,0.0,-14.75,-1.875,-46.375
1912.386,0.03,0.0,-14.625,-1.75,-46.375
1912.87,0.021,0.0,-14.5,-1.75,-46.5
1913.38,0.029,0.0,-14.5,-1.5,-46.75
1913.905,0.021,0.0,-14.375,-1.375,-46.75
1914.39,0.03,0.0,-14.5,-1.625,-46.875
1914.9,0.021,0.0,-14.5,-1.5,-47.0
1915.415,0.03,0.0,-14.375,-1.5,-47.125
1915.9,0.019,0.0,-14.5,-1.5,-47.25
1916.41,0.031,0.0,-14.375,-1.25,-47.25
1916.936,0.02,0.0,-14.25,-1.375,-47.5
1917.52,0.031,0.0,-14.375,-1.25,-47.75
1918.03,0.03,0.0,-14.25,-1.25,-47.75
1918.63,0.03,0.0,-14.375,-1.375,-48.0
1919.23,0.03,0.0,-14.5,-1.25,-48.25
1919.73,0.021,0.0,-14.625,-1.125,-48.25
1920.253,0.028,0.0,-14.625,-1.0,-48.375
1920.78,0.021,0.0,-14.75,-0.875,-48.5
1921.4,0.031,0.0,-14.625,-1.0,-48.75
1921.922,0.032,0.0,-15.0,-1.0,-48.75
1922.45,0.021,0.0,-15.0,-1.125,-49.0
1922.985,0.03,0.0,-14.875,-1.125,-49.0
1923.47,0.03,0.0,-15.25,-1.0,-49.125
1924.07,0.02,0.0,-15.5,-0.875,-49.25
1924.57,0.03,0.0,-15.5,-0.75,-49.125
1925.08,0.019,0.0,-15.75,-0.875,-49.125
1925.6,0.03,0.0,-15.75,-0.75,-49.125
1926.12,0.031,0.0,-15.875,-0.75,-49.125
1926.62,0.02,0.0,-16.125,-0.875,-49.125
1927.12,0.029,0.0,-16.125,-1.0,-49.0
1927.82,0.031,0.0,-16.25,-1.0,-49.0
1928.33,0.03,0.0,-16.25,-1.0,-49.0
1928.83,0.02,0.0,-16.25,-0.75,-48.875
1929.34,0.03,0.0,-16.375,-1.0,-48.75
1929.85,0.021,0.0,-16.375,-0.875,-48.75
1930.35,0.03,0.0,-16.375,-1.0,-48.625
1930.85,0.021,0.0,-16.625,-0.875,-48.5
1931.45,0.029,0.0,-16.625,-0.875,-48.375
1931.95,0.03,0.0,-16.75,-0.875,-48.25
1932.46,0.021,0.0,-16.625,-0.75,-48.125
1932.97,0.029,0.0,-16.625,-1.125,-48.125
1933.47,0.02,0.0,-16.5,-0.875,-48.125
1933.98,0.031,0.0,-16.625,-0.875,-47.875
1934.48,0.021,0.0,-16.5,-0.75,-47.875
1935.044,0.029,0.0,-16.375,-0.5,-47.875
1935.5,0.021,0.0,-16.375,-0.625,-47.75
1936.02,0.03,0.0,-16.375,-0.625,-47.875
1936.73,0.031,0.0,-16.125,-0.75,-47.875
1937.23,0.055,0.0,-15.875,-0.5,-47.875
1937.75,0.055,0.0,-15.875,-0.375,-47.875
1938.36,0.055,0.0,-16.125,-0.5,-48.0
1938.86,0.037,0.0,-15.75,-0.375,-48.125
1939.46,0.056,0.0,-15.75,-0.375,-48.125
1939.965,0.036,0.0,-15.75,-0.25,-48.25
1940.49,0.056,0.0,-15.75,-0.125,-48.125
1941.1,0.054,0.0,-15.75,-0.125,-48.25
1941.61,0.057,0.0,-15.75,0.125,-48.125
1942.21,0.055,0.0,-15.625,0.125,-48.125
1942.71,0.037,0.0,-15.75,-0.0,-48.0
1943.31,0.055,0.0,-15.75,-0.0,-48.0
1943.835,0.053,0.0,-15.75,0.125,-48.0
1944.36,0.039,0.0,-15.5,0.125,-48.0
1944.87,0.055,0.0,-15.375,0.125,-47.75
1945.37,0.037,0.0,-15.25,0.375,-47.875
1945.873,0.056,0.0,-15.0,0.375,-48.0
1946.39,0.038,0.0,-15.0,0.375,-48.0
1946.99,0.055,0.0,-14.75,0.5,-48.125
1947.51,0.058,0.0,-14.625,0.375,-48.25
1948.01,0.035,0.0,-14.375,0.375,-48.5
1948.61,0.055,0.0,-14.125,0.25,-48.875
1949.14,0.055,0.0,-14.25,0.125,-49.25
1949.64,0.037,0.0,-14.375,-0.0,-49.5
1950.14,0.055,0.0,-14.375,0.125,-49.875
1950.76,0.055,0.0,-14.5,-0.0,-50.125
1951.27,0.057,0.0,-14.625,-0.25,-50.25
1951.87,0.035,0.0,-14.875,-0.25,-50.5
1952.37,0.057,0.0,-15.125,-0.375,-50.5
1952.98,0.055,0.0,-15.5,-0.5,-50.5
1953.49,0.038,0.0,-15.75,-0.625,-50.375
1954.0,0.055,0.0,-16.0,-0.25,-50.375
1954.51,0.028,-0.017453293,-16.25,-1.125,-50.375
1955.02,0.007,-0.26179939,-16.25,-4.75,-50.375
1955.534,0.0,-0.31415927,-15.125,-8.625,-50.5
1956.16,0.001,-0.31415927,-12.5,-12.375,-50.625
1956.69,0.0,-0.20943951,-9.625,-14.875,-50.75
1957.217,0.0,-0.31415927,-6.125,-16.5,-50.75
1957.73,0.001,-0.10471976,-4.375,-16.875,-50.875
1958.434,0.019,-0.017453293,-4.125,-16.875,-50.75
1959.05,0.055,0.0,-4.125,-16.875,-50.75
1959.58,0.037,0.0,-4.0,-16.875,-50.75
1960.1,0.055,0.0,-4.125,-16.875,-50.75
1960.7,0.056,0.0,-3.875,-16.625,-50.625
1961.22,0.038,0.0,-3.875,-16.625,-50.625
1961.75,0.058,0.0,-3.875,-16.5,-50.5
1962.27,0.056,0.0,-3.875,-16.5,-50.375
1962.77,0.037,0.0,-4.0,-16.5,-50.5
1963.37,0.055,0.0,-4.0,-16.375,-50.375
1963.97,0.055,0.0,-4.125,-16.375,-50.25
1964.57,0.055,0.0,-3.875,-16.25,-50.25
1965.19,0.01,-0.20943951,-1.375,-16.25,-50.25
1965.77,0.001,-0.29670597,2.875,-15.125,-50.375
1966.27,0.001,-0.20943951,6.0,-13.375,-50.5
1966.77,0.002,-0.31415927,8.25,-10.5,-50.5
1967.27,0.0,-0.31415927,9.75,-7.25,-50.625
1967.77,0.001,-0.17453293,10.5,-4.25,-50.5
1968.28,0.003,-0.034906585,10.625,-3.75,-50.375
1969.19,0.038,0.0,10.375,-3.625,-50.5
1970.0,0.074,0.10471976,10.0,-5.375,-50.25
1970.6,0.054,0.017453293,9.875,-5.5,-50.125
1971.3,0.099,0.0,9.5,-5.375,-49.875
1971.814,0.06,0.0,9.5,-5.375,-49.375
1972.43,0.088,0.017453293,9.5,-5.375,-49.0
1973.04,0.088,0.0,9.625,-5.5,-48.5
1973.55,0.09,0.0,9.625,-5.25,-48.25
1974.06,0.062,0.0,9.875,-5.25,-48.0
1974.59,0.088,0.0,10.25,-5.25,-47.875
1975.11,0.059,0.0,10.375,-5.25,-47.75
1975.63,0.09,0.0,10.5,-5.375,-47.75
1976.15,0.088,0.0,10.75,-5.375,-47.625
1976.68,0.062,0.0,10.75,-5.375,-47.625
1977.3,0.092,0.0,11.0,-5.5,-47.625
1977.8,0.059,0.0,11.125,-5.375,-47.625
1978.3,0.088,0.0,11.375,-5.5,-47.75
1978.91,0.088,0.0,11.625,-5.375,-47.625
1979.42,0.088,0.0,11.75,-5.25,-47.875
1980.02,0.062,0.0,11.75,-5.375,-48.0
1980.54,0.088,0.0,11.625,-5.25,-48.0
