t,delta_trans,delta_theta,mx,my,mz
275.115,0.056,0.0,-12.40625,-9.53125,-32.59375
275.745,0.057,0.0,-12.875,-8.21875,-31.03125
276.259,0.04,0.0,-13.15625,-7.09375,-29.59375
276.885,0.056,0.0,-13.46875,-5.71875,-27.78125
277.411,0.044,0.0,-13.53125,-4.5625,-26.53125
277.945,0.001,0.13962634,-13.5625,-2.6875,-26.5625
278.575,0.002,0.34906585,-12.96875,1.21875,-26.625
279.197,0.0,0.31415927,-11.25,4.5625,-26.65625
279.715,0.0,0.31415927,-9.1875,6.78125,-26.78125
280.233,0.0,0.2268928,-6.625,8.375,-26.8125
280.653,0.0,0.20943951,-4.375,9.0,-26.96875
281.509,0.032,0.15707963,-3.4375,8.1875,-28.875
282.138,0.057,0.0,-4.34375,6.96875,-31.4375
282.765,0.058,0.0,-5.0625,5.78125,-33.3125
283.385,0.057,-0.034906585,-6.1875,4.75,-35.0625
283.805,0.037,-0.034906585,-7.1875,4.09375,-36.0
284.431,0.06,-0.034906585,-7.90625,3.1875,-37.0625
285.061,0.058,-0.034906585,-8.75,2.4375,-38.0
285.595,0.056,0.0,-9.0625,2.15625,-38.53125
286.121,0.039,0.0,-9.46875,1.71875,-39.0625
286.635,0.085,0.0,-9.71875,1.6875,-39.625
287.265,0.061,0.0,-9.96875,1.625,-40.09375
287.879,0.09,0.0,-10.125,1.625,-40.4375
288.411,0.095,0.0,-10.59375,1.5,-40.6875
288.935,0.09,0.0,-10.8125,1.75,-40.875
289.47,0.061,0.0,-11.1875,1.78125,-40.96875
290.095,0.094,0.0,-11.28125,2.125,-41.09375
290.615,0.091,0.0,-11.5625,2.46875,-41.125
291.245,0.09,0.0,-11.8125,2.78125,-41.125
291.76,0.061,0.0,-12.03125,3.03125,-41.15625
292.393,0.094,0.0,-12.09375,3.21875,-41.21875
292.915,0.091,0.0,-12.0625,3.375,-41.375
293.545,0.092,0.0,-12.09375,3.34375,-41.5
294.08,0.062,0.0,-11.96875,3.25,-41.625
294.601,0.092,0.0,-12.03125,3.28125,-41.78125
295.235,0.092,0.0,-12.03125,3.03125,-42.0
295.855,0.061,0.0,-11.96875,2.65625,-42.34375
296.379,0.091,0.0,-12.0,2.34375,-42.5
297.006,0.094,0.0,-12.15625,2.09375,-42.84375
297.525,0.09,0.0,-12.3125,1.59375,-43.125
298.167,0.092,0.0,-12.625,0.875,-43.40625
298.69,0.062,0.0,-12.84375,0.59375,-43.71875
299.322,0.094,0.0,-13.03125,0.25,-44.0
299.85,0.093,0.0,-13.375,-0.15625,-44.1875
300.373,0.061,0.0,-13.5625,-0.4375,-44.21875
300.795,0.062,0.0,-13.96875,-0.75,-44.1875
301.42,0.092,0.0,-14.3125,-1.1875,-44.03125
301.945,0.09,0.0,-14.46875,-1.25,-43.78125
302.475,0.063,0.0,-14.6875,-1.28125,-43.625
303.005,0.091,0.0,-14.71875,-1.28125,-43.25
303.415,0.061,0.0,-14.8125,-1.1875,-43.0625
303.95,0.062,0.0,-14.71875,-1.09375,-42.78125
304.579,0.094,0.0,-14.46875,-1.21875,-42.59375
305.095,0.09,0.0,-14.125,-1.1875,-42.4375
305.69,0.062,0.0,-13.71875,-1.0625,-42.34375
306.254,0.094,0.0,-13.21875,-0.84375,-42.21875
306.771,0.088,0.0,-13.09375,-0.84375,-42.1875
307.395,0.093,0.0,-12.6875,-0.71875,-42.09375
307.93,0.061,0.0,-12.46875,-0.78125,-42.125
308.445,0.092,0.0,-11.96875,-0.84375,-42.15625
309.075,0.092,0.0,-11.6875,-0.625,-42.28125
309.61,0.062,0.0,-11.28125,-0.5625,-42.46875
310.294,0.094,0.0,-10.65625,-0.59375,-42.6875
310.855,0.09,0.0,-9.9375,-0.5,-43.0625
311.37,0.09,0.0,-9.125,-0.21875,-43.375
311.909,0.062,0.0,-8.5,-0.0,-43.84375
312.534,0.094,0.0,-7.59375,0.3125,-44.4375
313.055,0.091,0.0,-6.5,0.75,-45.125
313.589,0.061,0.0,-5.53125,1.125,-45.90625
314.205,0.09,0.0,-4.71875,1.84375,-46.875
314.835,0.095,0.0,-4.3125,2.375,-47.75
315.455,0.089,0.0,-3.6875,3.03125,-48.46875
316.176,0.091,0.034906585,-2.25,3.78125,-49.0
316.7,0.091,0.034906585,-1.53125,4.46875,-49.375
317.325,0.094,0.0,-0.15625,5.1875,-49.875
317.948,0.091,0.0,1.03125,5.5625,-50.40625
318.465,0.079,0.0,2.75,6.09375,-51.125
318.99,0.039,0.0,3.6875,6.375,-51.90625
319.625,0.059,0.0,4.78125,6.6875,-53.1875
320.145,0.056,0.0,5.375,6.875,-54.75
320.68,0.039,0.0,6.15625,7.15625,-56.125
321.306,0.059,0.0,6.03125,7.46875,-58.125
321.928,0.056,0.0,4.90625,7.75,-60.28125
322.339,0.037,0.0,3.9375,8.1875,-61.84375
322.97,0.059,0.0,1.46875,9.5,-64.0625
323.495,0.057,0.0,-1.09375,11.3125,-65.78125
324.03,0.038,0.0,-4.15625,14.15625,-67.125
324.66,0.058,0.0,-7.6875,19.8125,-68.59375
325.285,0.059,0.0,-9.6875,28.09375,-69.4375
325.907,0.056,0.0,-10.84375,38.65625,-69.71875
326.319,0.009,0.06981317,-6.21875,40.75,-69.90625
326.949,0.003,0.31415927,9.875,40.5625,-70.4375
327.475,0.001,0.33161256,22.0,36.15625,-70.75
328.009,0.0,0.2268928,31.78125,28.15625,-71.15625
328.635,0.0,0.34906585,38.59375,14.96875,-71.46875
329.466,0.001,0.26179939,40.09375,4.34375,-71.84375
329.985,0.046,0.052359878,36.75,-7.0,-72.75
330.509,0.038,0.0,29.75,-16.4375,-73.46875
331.144,0.059,0.0,19.0,-24.4375,-74.03125
331.665,0.057,0.0,9.78125,-26.75,-74.1875
332.295,0.057,0.0,0.03125,-25.59375,-74.28125
332.83,0.038,0.0,-5.28125,-21.59375,-74.40625
333.521,0.06,0.0,-8.53125,-16.65625,-74.46875
334.092,0.057,0.0,-10.75,-12.75,-74.46875
334.619,0.057,0.0,-11.65625,-10.375,-74.1875
335.155,0.04,0.0,-12.125,-8.84375,-73.75
335.774,0.058,0.0,-12.65625,-7.6875,-72.8125
336.301,0.056,0.0,-13.3125,-7.28125,-72.03125
336.82,0.038,0.0,-14.21875,-7.0625,-70.84375
337.455,0.059,0.0,-14.625,-7.03125,-69.25
337.975,0.057,0.0,-16.03125,-7.0625,-67.9375
338.599,0.056,0.0,-17.3125,-7.28125,-66.3125
339.215,0.056,0.0,-18.8125,-7.03125,-64.65625
339.8,0.039,0.0,-19.5,-6.5,-63.1875
340.366,0.059,0.0,-20.0625,-5.28125,-61.3125
340.885,0.056,0.0,-20.28125,-4.28125,-59.9375
341.415,0.039,0.0,-19.78125,-3.34375,-58.3125
342.045,0.059,0.0,-18.96875,-2.125,-56.46875
342.555,0.055,0.0,-18.5,-1.6875,-55.25
343.084,0.04,0.0,-17.84375,-1.53125,-53.4375
343.605,0.056,0.0,-17.3125,-1.5,-52.28125
344.14,0.039,0.0,-16.53125,-1.625,-51.09375
344.764,0.059,0.0,-15.53125,-2.0625,-50.09375
345.381,0.056,0.0,-15.21875,-2.65625,-49.34375
345.965,0.057,0.0,-14.90625,-3.25,-48.875
346.439,0.038,0.0,-14.90625,-3.6875,-48.40625
347.064,0.059,0.0,-14.84375,-4.15625,-48.0625
347.695,0.058,0.0,-15.09375,-4.40625,-47.75
348.215,0.005,0.13962634,-15.03125,-3.03125,-47.625
348.845,0.0,0.31415927,-14.21875,0.8125,-47.53125
349.359,0.001,0.2268928,-12.3125,4.21875,-47.625
349.993,0.0,0.34906585,-9.28125,7.15625,-47.65625
350.515,0.003,0.33161256,-6.15625,8.84375,-47.71875
351.049,0.001,0.15707963,-3.75,9.40625,-47.84375
351.875,0.009,0.017453293,-2.90625,9.53125,-47.40625
352.5,0.055,0.0,-1.15625,9.53125,-46.0625
353.025,0.057,-0.052359878,-0.59375,9.4375,-45.15625
353.61,0.038,-0.017453293,-0.125,9.28125,-44.5
354.181,0.06,-0.034906585,0.6875,9.03125,-43.9375
354.705,0.056,0.0,1.34375,8.71875,-43.5625
355.24,0.039,0.0,2.09375,8.21875,-43.34375
355.866,0.059,0.0,3.0,7.5,-43.25
356.385,0.056,0.0,3.6875,6.9375,-43.25
356.915,0.04,0.0,4.5625,6.25,-43.3125
357.546,0.058,0.0,5.46875,5.34375,-43.5
358.065,0.055,0.0,6.15625,4.59375,-43.6875
358.585,0.038,0.0,6.78125,3.78125,-44.0625
359.215,0.06,0.0,6.90625,3.125,-44.40625
359.735,0.072,0.0,6.78125,2.125,-44.8125
360.27,0.062,0.0,7.0625,1.0,-45.34375
360.885,0.09,0.0,6.6875,0.3125,-45.90625
361.405,0.092,0.0,6.125,-0.5625,-46.1875
362.03,0.092,0.0,5.84375,-1.0,-46.28125
362.57,0.062,0.0,5.125,-1.40625,-46.15625
363.2,0.092,0.0,5.09375,-1.53125,-45.59375
363.824,0.094,0.0,4.65625,-1.3125,-44.9375
364.448,0.091,0.0,4.5625,-1.15625,-44.21875
364.859,0.059,0.0,4.78125,-0.84375,-43.59375
365.491,0.094,0.0,4.875,-0.5,-42.71875
366.125,0.093,0.0,5.4375,-0.0625,-42.03125
366.645,0.09,0.0,5.96875,0.09375,-41.53125
367.18,0.061,0.0,6.625,0.1875,-41.25
367.81,0.095,0.0,7.6875,0.40625,-41.1875
368.428,0.09,0.0,8.75,0.3125,-41.34375
369.054,0.092,0.0,9.6875,0.25,-41.9375
369.57,0.09,0.0,10.40625,0.21875,-42.5625
370.185,0.06,0.0,10.6875,-0.09375,-43.46875
370.705,0.092,0.0,11.0,-0.09375,-44.46875
371.225,0.09,0.0,10.9375,-0.15625,-45.3125
371.76,0.061,0.0,11.0625,-0.21875,-46.25
372.375,0.091,0.0,11.03125,-0.375,-47.21875
372.994,0.092,0.0,10.59375,-0.0625,-48.125
373.605,0.09,0.0,10.40625,-0.0625,-48.78125
374.236,0.092,0.0,10.09375,0.125,-49.5
374.66,0.06,0.0,9.8125,0.40625,-49.78125
375.285,0.094,0.0,9.5,0.71875,-50.28125
375.805,0.09,0.0,9.15625,0.96875,-50.5625
376.435,0.09,0.0,8.9375,1.375,-50.8125
376.951,0.064,0.0,8.90625,1.53125,-50.96875
377.475,0.09,0.0,8.78125,1.84375,-51.03125
378.01,0.061,0.0,8.40625,2.28125,-51.0625
378.64,0.093,0.0,8.21875,2.46875,-51.0
379.265,0.094,0.0,7.84375,2.6875,-50.96875
379.888,0.09,0.0,7.65625,2.875,-50.625
380.405,0.09,0.0,7.4375,3.09375,-50.1875
380.929,0.062,0.0,7.25,3.125,-49.53125
381.565,0.094,0.0,7.21875,3.0625,-48.75
382.085,0.09,0.0,6.9375,2.96875,-48.125
382.62,0.062,0.0,7.125,2.46875,-47.25
383.25,0.092,0.0,7.59375,2.03125,-46.15625
383.865,0.09,0.0,8.15625,1.03125,-45.1875
384.385,0.092,0.0,8.625,0.25,-44.5625
384.909,0.064,0.0,9.375,-0.46875,-43.9375
385.43,0.09,0.0,10.0,-2.0,-43.5
385.97,0.061,0.0,10.34375,-2.875,-43.28125
386.595,0.095,0.0,10.6875,-4.15625,-43.28125
387.115,0.09,0.0,10.9375,-4.8125,-43.46875
387.745,0.09,0.0,11.21875,-5.4375,-43.9375
388.26,0.062,0.0,11.03125,-5.90625,-44.4375
388.951,0.094,0.0,10.75,-5.96875,-44.875
389.41,0.091,0.0,10.4375,-5.875,-45.40625
389.95,0.061,0.0,9.875,-5.625,-45.8125
390.575,0.094,0.0,9.46875,-4.96875,-46.4375
391.105,0.09,0.0,8.9375,-4.53125,-46.9375
391.625,0.062,0.0,8.25,-3.75,-47.46875
392.256,0.069,0.034906585,7.90625,-3.5,-47.84375
392.877,0.005,0.27925268,7.53125,-6.5,-47.84375
393.395,0.001,0.33161256,6.46875,-9.28125,-47.71875
393.924,0.0,0.2268928,4.5,-11.21875,-47.75
394.56,0.0,0.29670597,1.375,-13.03125,-47.6875
395.246,0.0,0.33161256,-2.3125,-13.65625,-47.625
396.015,0.002,0.052359878,-3.0625,-13.6875,-47.625
396.641,0.048,0.034906585,-3.40625,-14.125,-47.8125
397.165,0.056,0.06981317,-4.40625,-14.5,-47.9375
397.911,0.059,0.034906585,-5.03125,-14.71875,-48.09375
398.535,0.081,0.0,-5.4375,-14.96875,-48.15625
399.055,0.091,0.0,-5.53125,-15.03125,-48.125
399.685,0.09,0.0,-5.78125,-14.90625,-47.9375
400.2,0.061,0.0,-6.09375,-14.8125,-47.78125
400.725,0.092,0.0,-6.09375,-14.5625,-47.5
401.26,0.062,0.0,-6.5,-14.5,-47.1875
401.89,0.092,0.0,-6.75,-14.15625,-46.71875
402.512,0.095,0.0,-7.25,-13.9375,-46.09375
403.151,0.092,0.0,-7.65625,-13.875,-45.40625
403.678,0.09,0.0,-7.90625,-13.71875,-44.71875
404.2,0.061,0.0,-8.15625,-13.625,-43.90625
404.832,0.095,0.0,-8.125,-13.53125,-42.84375
405.254,0.061,0.0,-8.0625,-13.375,-42.125
405.775,0.09,0.0,-7.90625,-13.28125,-41.4375
406.3,0.062,0.0,-7.34375,-12.96875,-40.84375
406.93,0.095,-0.034906585,-7.0625,-12.875,-40.375
407.461,0.09,0.0,-6.71875,-12.625,-40.21875
407.985,0.061,0.0,-6.84375,-12.28125,-40.09375
408.5,0.093,0.0,-7.0625,-12.0,-39.96875
409.035,0.061,0.0,-7.21875,-11.59375,-39.75
409.665,0.094,0.0,-7.15625,-11.21875,-39.53125
410.185,0.091,0.0,-7.125,-11.0,-39.28125
410.78,0.061,0.0,-7.125,-10.40625,-39.03125
411.335,0.09,0.0,-7.40625,-9.78125,-38.84375
411.961,0.094,0.0,-7.40625,-9.34375,-38.5
412.485,0.062,0.0,-7.6875,-8.90625,-38.40625
413.015,0.09,0.0,-7.5,-8.625,-38.125
413.645,0.094,0.0,-7.59375,-8.09375,-37.84375
414.165,0.091,0.0,-7.71875,-7.8125,-37.4375
414.795,0.09,0.0,-7.84375,-7.6875,-36.8125
415.309,0.062,0.0,-7.9375,-7.84375,-36.25
415.941,0.094,0.0,-8.125,-8.15625,-35.3125
416.465,0.09,0.0,-8.375,-8.5,-34.59375
417.06,0.061,0.0,-8.4375,-9.125,-33.8125
417.624,0.095,0.0,-8.59375,-9.8125,-33.03125
418.145,0.09,0.0,-9.125,-10.4375,-32.4375
418.775,0.09,0.0,-9.59375,-11.03125,-31.75
419.289,0.061,0.0,-10.25,-11.65625,-31.28125
419.928,0.095,0.0,-11.0625,-12.375,-30.625
420.555,0.092,0.0,-12.46875,-13.125,-30.15625
421.075,0.091,0.0,-13.78125,-13.78125,-29.5625
421.669,0.061,0.0,-15.84375,-14.6875,-28.8125
422.235,0.094,0.0,-18.78125,-15.53125,-27.40625
422.855,0.09,0.0,-21.40625,-16.53125,-25.09375
423.375,0.052,0.052359878,-22.9375,-15.9375,-23.78125
423.909,0.004,0.17453293,-25.75,-10.71875,-23.53125
424.535,0.0,0.33161256,-27.25,-2.375,-23.5
425.055,0.0,0.33161256,-26.53125,4.34375,-23.5
425.589,0.001,0.2268928,-23.65625,11.03125,-23.65625
426.215,0.001,0.34906585,-18.25,17.3125,-23.65625
427.041,0.013,0.19198622,-14.1875,20.09375,-23.59375
427.565,0.054,0.0,-13.84375,21.125,-22.9375
428.099,0.038,0.0,-13.21875,22.40625,-22.53125
428.625,0.058,0.0,-12.15625,23.9375,-22.25
429.145,0.04,0.0,-10.65625,25.4375,-22.3125
429.665,0.057,-0.034906585,-9.8125,26.28125,-22.53125
430.195,0.039,0.0,-8.0625,27.03125,-22.875
430.815,0.057,-0.034906585,-6.75,26.875,-23.8125
431.335,0.056,0.0,-5.6875,26.46875,-24.59375
431.869,0.039,0.0,-4.71875,25.875,-25.78125
432.554,0.059,0.0,-4.0,24.46875,-27.21875
433.015,0.056,0.0,-4.0,23.375,-28.46875
433.55,0.039,0.0,-4.59375,22.15625,-29.78125
434.175,0.059,0.0,-5.625,20.875,-31.15625
434.789,0.056,0.0,-7.1875,20.21875,-32.3125
435.42,0.058,0.0,-9.03125,19.9375,-32.9375
435.945,0.057,0.0,-10.5625,20.125,-33.15625
436.48,0.038,0.0,-11.84375,20.71875,-33.1875
437.164,0.059,0.0,-12.8125,21.8125,-32.9375
437.625,0.056,0.0,-13.125,23.03125,-32.625
438.255,0.057,0.0,-12.34375,24.375,-32.3125
438.875,0.058,0.0,-11.3125,25.40625,-32.21875
439.405,0.038,0.0,-9.9375,25.75,-32.3125
439.92,0.039,0.0,-8.1875,25.34375,-32.40625
440.445,0.056,0.0,-6.59375,24.15625,-32.90625
440.971,0.058,0.0,-5.25,22.21875,-33.4375
441.489,0.038,0.0,-4.78125,19.96875,-34.09375
442.119,0.059,0.0,-4.625,16.84375,-34.6875
442.645,0.057,0.0,-5.03125,14.4375,-35.1875
443.179,0.039,0.0,-5.65625,12.28125,-35.5625
443.808,0.059,0.0,-6.6875,10.09375,-35.6875
444.325,0.056,0.0,-7.53125,8.6875,-35.8125
444.92,0.038,0.0,-8.34375,7.375,-35.84375
445.485,0.059,0.0,-9.0,6.21875,-35.8125
446.101,0.057,0.0,-9.78125,5.59375,-35.8125
446.619,0.056,0.0,-10.0,5.0,-35.875
447.159,0.039,0.0,-10.40625,4.59375,-36.15625
447.785,0.059,0.0,-10.4375,4.09375,-36.40625
448.305,0.056,0.0,-10.46875,3.875,-36.78125
448.839,0.018,0.052359878,-9.9375,4.4375,-36.9375
449.455,0.003,0.27925268,-7.46875,6.375,-37.0625
449.975,0.001,0.34906585,-4.75,7.375,-37.125
450.509,0.0,0.20943951,-1.96875,7.6875,-37.1875
451.193,0.0,0.34906585,1.53125,6.9375,-37.28125
451.655,0.0,0.31415927,4.125,5.5,-37.375
452.394,0.02,0.087266463,5.0625,4.71875,-37.59375
453.015,0.057,-0.13962634,4.6875,5.9375,-37.875
453.64,0.064,0.0,4.8125,6.15625,-38.59375
454.32,0.09,-0.034906585,4.65625,6.84375,-39.3125
454.901,0.094,0.0,4.34375,6.875,-40.1875
455.425,0.09,0.0,4.09375,6.90625,-40.9375
455.96,0.062,0.0,3.75,6.96875,-41.65625
456.583,0.094,0.0,3.1875,6.9375,-42.3125
457.105,0.09,0.0,3.0,6.96875,-42.78125
457.735,0.09,0.0,2.40625,6.9375,-43.46875
458.25,0.062,0.0,1.875,6.9375,-43.8125
458.94,0.095,0.0,1.40625,6.90625,-44.1875
459.405,0.09,0.0,0.84375,6.6875,-44.46875
459.939,0.061,0.0,0.5625,6.75,-44.625
460.564,0.094,0.0,0.15625,6.8125,-44.6875
461.188,0.09,0.0,-0.25,7.09375,-44.65625
461.599,0.06,0.0,-0.4375,7.34375,-44.625
462.329,0.123,0.0,-0.59375,7.5625,-44.5625
462.87,0.061,0.0,-0.21875,7.96875,-44.5
463.495,0.095,0.0,0.0,8.3125,-44.5
464.015,0.09,0.0,-0.0625,8.75,-44.6875
464.55,0.061,0.0,0.0625,9.0,-44.84375
465.175,0.094,0.0,-0.09375,9.53125,-45.15625
465.705,0.091,0.0,0.0,9.75,-45.40625
466.325,0.09,0.0,-0.1875,10.09375,-45.84375
466.85,0.061,0.0,-0.15625,10.40625,-46.21875
467.473,0.095,0.0,-0.25,10.65625,-46.59375
467.995,0.09,0.0,-0.375,10.71875,-46.875
468.53,0.061,0.0,-0.5625,10.71875,-47.1875
469.155,0.095,0.0,-0.9375,10.75,-47.625
469.671,0.088,0.0,-1.28125,10.78125,-47.84375
470.195,0.062,0.0,-1.5625,10.625,-48.0625
470.715,0.091,0.0,-1.96875,10.34375,-48.28125
471.31,0.062,0.0,-2.3125,10.28125,-48.5
471.873,0.094,0.0,-2.40625,10.03125,-48.78125
472.395,0.091,0.0,-2.6875,9.9375,-48.9375
473.025,0.09,0.0,-2.96875,9.84375,-49.28125
473.539,0.062,0.0,-3.21875,9.8125,-49.5
474.059,0.061,0.0,-3.46875,9.78125,-49.625
474.474,0.061,0.0,-3.96875,9.65625,-49.90625
475.096,0.091,0.0,-4.84375,9.1875,-50.15625
475.613,0.092,0.0,-5.53125,9.03125,-50.1875
476.135,0.09,0.0,-6.6875,8.71875,-50.03125
476.765,0.09,0.0,-8.15625,8.25,-49.5625
477.279,0.061,0.0,-9.4375,8.0625,-48.65625
477.91,0.095,0.0,-10.6875,7.46875,-47.28125
478.435,0.09,0.0,-11.125,6.96875,-45.78125
478.97,0.061,0.0,-11.25,6.3125,-44.28125
479.598,0.095,0.0,-10.875,5.34375,-42.375
480.217,0.039,0.087266463,-9.6875,5.78125,-41.8125
480.735,0.002,0.29670597,-7.53125,7.4375,-41.875
481.359,0.0,0.2268928,-4.09375,8.4375,-42.03125
481.975,0.001,0.31415927,-0.4375,8.40625,-42.15625
482.495,0.0,0.31415927,2.53125,7.28125,-42.28125
483.124,0.0,0.33161256,5.65625,5.0,-42.375
483.97,0.029,0.017453293,6.03125,5.25,-42.65625
484.588,0.056,0.0,6.59375,6.4375,-43.0
485.0,0.037,0.0,7.09375,7.0625,-43.28125
485.63,0.059,0.0,7.5625,7.90625,-43.75
486.155,0.057,0.0,8.125,8.3125,-44.125
486.69,0.038,0.0,8.34375,8.375,-44.5
487.412,0.075,0.0,8.53125,8.46875,-45.0
487.93,0.061,0.0,8.4375,8.59375,-45.5
488.559,0.092,0.0,7.75,8.875,-45.75
489.19,0.094,0.0,7.46875,9.875,-45.6875
489.71,0.091,0.0,8.0625,10.78125,-45.46875
490.444,0.092,0.0,10.6875,11.625,-44.875
491.075,0.09,0.0,14.25,10.34375,-44.5
491.699,0.092,0.0,16.40625,6.28125,-44.03125
492.225,0.093,0.0,17.84375,2.125,-44.125
492.749,0.061,0.0,18.09375,-1.3125,-44.375
493.38,0.094,0.0,18.0625,-4.78125,-45.21875
493.905,0.091,0.0,17.5625,-7.09375,-46.40625
494.44,0.061,0.0,16.625,-9.1875,-47.375
494.955,0.092,0.0,15.8125,-10.71875,-48.1875
495.49,0.062,0.0,14.28125,-11.96875,-48.90625
496.115,0.094,0.0,13.0625,-13.0,-49.4375
496.635,0.088,0.0,11.8125,-13.4375,-49.78125
497.159,0.064,0.0,10.4375,-13.8125,-49.8125
497.63,0.059,0.0,9.6875,-13.65625,-49.71875
498.205,0.094,0.0,8.125,-13.40625,-49.375
498.725,0.09,0.0,6.71875,-12.78125,-49.03125
499.26,0.062,0.0,5.78125,-11.8125,-48.6875
499.885,0.094,0.0,4.59375,-10.1875,-48.375
500.402,0.088,0.0,4.0,-8.375,-48.21875
500.919,0.062,0.0,2.8125,-6.34375,-48.09375
501.554,0.094,0.0,2.15625,-3.3125,-47.78125
502.075,0.09,0.0,2.1875,-0.84375,-47.28125
502.61,0.062,0.0,3.25,1.3125,-46.8125
503.235,0.094,0.0,5.0625,2.78125,-46.09375
503.858,0.091,0.0,5.375,2.53125,-45.34375
504.375,0.089,0.0,5.46875,2.25,-44.65625
504.9,0.062,0.0,5.09375,1.96875,-44.09375
505.539,0.094,0.0,4.6875,1.96875,-43.28125
506.055,0.091,0.0,4.4375,2.28125,-42.46875
506.589,0.023,0.052359878,4.65625,1.8125,-42.125
507.219,0.004,0.29670597,5.75,-0.5,-42.1875
507.835,0.001,0.33161256,6.0,-3.34375,-42.21875
508.46,0.0,0.34906585,5.25,-6.125,-42.28125
508.985,0.0,0.33161256,4.0,-8.21875,-42.25
509.725,0.0,0.29670597,1.875,-10.125,-42.34375
510.245,0.037,0.0,1.375,-10.15625,-43.09375
510.885,0.057,0.0,0.375,-10.0,-44.34375
511.605,0.059,-0.034906585,-0.5625,-9.4375,-45.15625
512.115,0.056,-0.017453293,-1.0625,-9.25,-45.59375
512.725,0.056,0.0,-1.4375,-9.0,-45.78125
513.259,0.059,0.0,-1.90625,-9.03125,-45.9375
513.885,0.095,0.0,-2.53125,-9.0625,-45.96875
514.405,0.09,0.0,-2.6875,-9.28125,-46.03125
514.935,0.064,0.0,-2.375,-9.46875,-46.09375
515.565,0.092,0.0,-2.375,-10.0,-46.25
516.075,0.088,0.0,-2.78125,-10.375,-46.40625
516.609,0.061,0.0,-2.71875,-11.03125,-46.6875
517.125,0.093,0.0,-2.34375,-11.5625,-46.875
517.66,0.061,0.0,-2.21875,-11.875,-47.28125
518.285,0.094,0.0,-2.21875,-12.46875,-47.78125
518.805,0.09,0.0,-2.46875,-12.875,-48.21875
519.34,0.062,0.0,-2.71875,-13.34375,-48.90625
519.973,0.094,0.0,-3.15625,-13.65625,-49.40625
520.505,0.092,0.0,-3.71875,-13.90625,-49.84375
521.039,0.062,0.0,-4.96875,-14.09375,-49.90625
521.665,0.094,0.0,-6.34375,-14.3125,-49.5625
522.185,0.09,0.0,-7.8125,-14.53125,-48.78125
522.825,0.093,0.0,-9.625,-14.78125,-47.21875
523.359,0.063,0.0,-10.5,-14.9375,-45.28125
523.945,0.092,0.0,-11.59375,-15.1875,-43.0
524.419,0.064,0.0,-12.21875,-15.40625,-40.40625
524.84,0.06,0.0,-13.03125,-15.5,-38.15625
525.522,0.094,0.0,-14.46875,-15.71875,-34.125
525.985,0.065,0.0,-15.59375,-15.90625,-31.40625
526.519,0.001,0.15707963,-17.40625,-13.5625,-31.3125
527.135,0.0,0.31415927,-19.9375,-8.28125,-31.3125
527.761,0.0,0.33161256,-20.71875,-2.03125,-31.3125
528.279,0.0,0.33161256,-19.84375,2.96875,-31.34375
528.819,0.0,0.20943951,-17.46875,8.0,-31.46875
529.66,0.005,0.33161256,-13.75,11.90625,-31.65625
530.285,0.051,0.0,-13.25,11.78125,-32.09375
530.908,0.057,0.0,-12.875,11.5,-32.53125
531.319,0.037,0.0,-12.53125,11.1875,-32.875
531.95,0.059,0.0,-12.21875,10.40625,-33.65625
532.475,0.057,0.0,-11.84375,9.75,-34.1875
533.005,0.038,0.0,-11.71875,9.21875,-34.65625
533.64,0.058,0.0,-11.65625,8.28125,-35.3125
534.265,0.059,0.0,-11.46875,7.375,-35.875
534.887,0.056,0.0,-11.25,6.4375,-36.46875
535.299,0.038,0.0,-11.28125,5.875,-36.78125
535.931,0.059,0.0,-11.09375,4.90625,-37.28125
536.455,0.056,0.0,-11.0625,4.3125,-37.65625
536.99,0.039,0.0,-10.96875,3.6875,-38.03125
537.614,0.059,0.0,-10.875,3.125,-38.4375
538.145,0.056,0.0,-11.0,2.53125,-38.75
538.765,0.056,0.0,-10.6875,2.25,-39.125
539.279,0.039,0.0,-10.53125,2.03125,-39.40625
539.914,0.059,0.0,-10.4375,1.84375,-39.84375
540.435,0.057,0.0,-10.0,1.65625,-40.15625
541.03,0.038,0.0,-9.71875,1.59375,-40.46875
541.595,0.059,0.0,-9.59375,1.65625,-40.75
542.115,0.057,0.0,-9.40625,1.75,-41.21875
542.745,0.056,0.0,-9.4375,1.84375,-41.625
543.26,0.039,0.0,-9.28125,1.875,-42.125
543.779,0.057,0.0,-9.25,2.1875,-42.4375
544.32,0.039,0.0,-9.375,2.4375,-42.9375
544.945,0.059,0.0,-9.34375,2.6875,-43.5
545.465,0.056,0.0,-9.46875,3.0625,-43.875
546.0,0.038,0.0,-9.5625,3.40625,-44.28125
546.615,0.057,0.0,-9.71875,3.875,-44.84375
547.239,0.059,0.0,-9.6875,4.25,-45.3125
547.765,0.057,0.0,-9.90625,4.59375,-45.78125
548.3,0.038,0.0,-10.28125,5.0,-46.0625
548.925,0.059,0.0,-10.75,5.15625,-46.5
549.455,0.056,0.0,-10.96875,5.34375,-46.78125
549.975,0.041,0.0,-11.28125,5.40625,-46.96875
550.495,0.038,0.0,-11.625,5.53125,-47.09375
551.03,0.056,0.0,-11.78125,5.53125,-47.15625
551.655,0.02,0.13962634,-10.1875,7.0,-47.21875
552.165,0.001,0.29670597,-7.5,8.875,-47.3125
